Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
163262,National authorities,-8.47475,115.537316,Asia,Indonesia,Bali,SELUMBUNG,Unknown,30/04/2011,30/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",24690,,,,0,,,,
163261,National authorities,-8.189416,114.8002,Asia,Indonesia,Bali,PATAS,Unknown,17/04/2011,17/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",13665,,,,22,,,,
163260,National authorities,-8.11545,115.108216,Asia,Indonesia,Bali,KEL. BANYUNING,Unknown,19/04/2011,20/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",13263,,,,6,,,,
163259,National authorities,-8.446133,115.403216,Asia,Indonesia,Bali,BANGBANG,Unknown,19/04/2011,20/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,15,,,,
163258,National authorities,-8.38505,115.346766,Asia,Indonesia,Bali,PENGLUMBARAN,Unknown,21/04/2011,21/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",13216,,,,25,,,,
163257,National authorities,-8.503066,115.182183,Asia,Indonesia,Bali,WERDI BHUWANA,Unknown,03/04/2011,04/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",15000,,,,24,,,,
163256,National authorities,-8.570116,115.237316,Asia,Indonesia,Bali,SEDANG,Unknown,31/03/2011,01/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",30000,,,,,,,,
163255,National authorities,-8.5481,115.22285,Asia,Indonesia,Bali,MAMBAL,Unknown,03/04/2011,05/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",14650,,,,,,,,
163253,OIE,50.237195,11.645892,Europe,Germany,Bayern,Gösmes,Unknown,09/06/2011,20/06/2011,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, chicken",468,4,0,468,0,,,,
163252,OIE,47.669159,7.803524,Europe,Germany,Baden-Wuerttemberg,Langenau,Unknown,10/06/2011,20/06/2011,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, chicken",2182,249,0,2182,0,,,,
163234,National authorities,30.47328,30.974925,Africa,Egypt,Menoufia,Ashmoun,Centroid Admin1,31/05/2011,15/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,
163228,National authorities,30.05,31.127,Africa,Egypt,Giza,Nahya,Centroid Locality,11/06/2011,12/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, goose, domestic, unspecified bird",,55,,55,,,,,
163227,National authorities,31.163,30.179,Africa,Egypt,Behera,Osman Bin Afan,Centroid Locality,01/06/2011,02/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
163226,National authorities,29.349,30.905,Africa,Egypt,Fayoum,El Edwa,Centroid Locality,11/06/2011,12/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,32,,32,,,,,
163225,National authorities,29.4,30.817,Africa,Egypt,Fayoum,Monshaet Tantawi,Centroid Locality,01/06/2011,02/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, goose, domestic, unspecified bird",,2,,2,,,,,
163224,National authorities,30.617,31.183,Africa,Egypt,Menoufia,Kafr Bani Ghryan,Centroid Locality,07/06/2011,08/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,18,,18,,,,,
163223,National authorities,30.694,30.865,Africa,Egypt,Menoufia,Gedam,Centroid Locality,07/06/2011,08/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,19,,19,,,,,
163222,National authorities,30.417,30.95,Africa,Egypt,Menoufia,Fesha El kobra,Centroid Locality,06/06/2011,07/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,31,,31,,,,,
163221,National authorities,30.727,31.156,Africa,Egypt,Gharbia,El Monshaa El kobra,Centroid Locality,05/06/2011,06/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,141,,141,,,,,
163220,National authorities,27.931,30.836,Africa,Egypt,Menia,Abo korkas El balad,Centroid Locality,07/06/2011,08/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, turkey",,1,,1,,,,,
163219,National authorities,27.799,30.773,Africa,Egypt,Menia,Nway,Centroid Locality,07/06/2011,08/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, goose, domestic, turkey, domestic, unspecified bird",,61,,61,,,,,
163218,National authorities,30.156,31.187,Africa,Egypt,Kalyoubia,Abo El gheet ,Centroid Locality,05/06/2011,06/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,29,,29,,,,,
163217,National authorities,30.45,31.201,Africa,Egypt,Kalyoubia,Banha LBM,Centroid Locality,05/06/2011,06/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, goose",,,,,,,,,
163198,OIE,51.813454,8.493328,Europe,Germany,Nordrhein-Westfalen,Westerwiehe,Unknown,08/06/2011,15/06/2011,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, chicken",2600,6,0,2600,0,,,,
163197,OIE,51.813445,8.493314,Europe,Germany,Nordrhein-Westfalen,Westerwiehe,Unknown,08/06/2011,15/06/2011,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, chicken",1479,1,0,1479,0,,,,
163196,OIE,51.813434,8.494866,Europe,Germany,Nordrhein-Westfalen,Westerwiehe,Unknown,04/06/2011,15/06/2011,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, chicken",7640,1,0,7640,0,,,,
163145,National authorities,30.47328,30.974925,Africa,Egypt,Menoufia,Ashmoon,Centroid Admin1,21/05/2011,31/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
163132,OIE,-33.52722,25.54833,Africa,South Africa,Eastern Cape,AI_WCP2011_21,Unknown,19/04/2011,10/06/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",595,5,0,0,0,,,,
163131,OIE,-33.64983,22.07268,Africa,South Africa,Western Cape,AI_WCP2011_19,Unknown,19/04/2011,10/06/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",700,5,0,0,0,,,,
163130,OIE,-33.60078,22.08534,Africa,South Africa,Western Cape,AI_WCP2011_18,Centroid Locality,19/04/2011,10/06/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",950,5,0,0,0,,,,
163129,OIE,-33.41333,22.24639,Africa,South Africa,Western Cape,AI_WCP2011_20,Centroid Locality,20/04/2011,10/06/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",331,11,0,0,0,,,,
163110,National authorities,29.964992,31.5699,Africa,Egypt,Cairo,Elzawy Alhamra ,Centroid Admin1,23/05/2011,08/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
163109,FAO Field Officer,11.103298,105.548184,Asia,Cambodia,Prey Veng,Prasat Village,Centroid Admin2,24/05/2011,09/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
163108,National authorities,31.388,31.824,Africa,Egypt,Damietta,El Anyna ,Centroid Locality,05/06/2011,06/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,20,,20,,,,,
163107,National authorities,30.7,31.9,Africa,Egypt,Shrkia,El Toakaa,Centroid Locality,01/06/2011,02/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,55,,55,,,,,
163106,National authorities,31.284,31.563,Africa,Egypt,Dakahlia,El Abd - Abo Galal,Centroid Locality,30/05/2011,01/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,350,,350,,,,,
163105,National authorities,30.381,31.16,Africa,Egypt,Kalyoubia,Beltan,Centroid Locality,30/05/2011,01/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,11,,11,,,,,
163104,National authorities,29.064,31.131,Africa,Egypt,Beni Suef,Bayad El arab,Centroid Locality,30/05/2011,01/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, turkey",,7300,,7300,,,,,
163103,National authorities,31.24,29.969,Africa,Egypt,Alexandria,Bakos,Centroid Locality,25/05/2011,26/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,22,,22,,,,,
163102,National authorities,30.05,31.127,Africa,Egypt,Giza,Nahya,Centroid Locality,21/05/2011,22/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, goose, domestic, unspecified bird",,25,,25,,,,,
163101,National authorities,30.969,30.851,Africa,Egypt,Gharbia,Meet Sharaf,Centroid Locality,25/05/2011,26/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,72,,72,,,,,
163100,National authorities,28.102,30.722,Africa,Egypt,Menia,Al Menia,Centroid Admin2,30/05/2011,31/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,2,,2,,,,,
163099,National authorities,28.953,30.963,Africa,Egypt,Beni Suef,Sonndos,Centroid Admin2,29/05/2011,30/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,6750,,6750,,,,,
163098,National authorities,30.156,31.187,Africa,Egypt,Kalyoubia,Abo El gheet LBM,Centroid Locality,29/05/2011,30/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,,,,,,,
163097,National authorities,30.298,30.969,Africa,Egypt,Menoufia,Ashmon,Centroid Locality,29/05/2011,30/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,,,,,,,
163090,OIE,21.7915,106.1601,Asia,Viet Nam,Lang Son,Vu Le,Unknown,20/05/2011,07/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,1008,,1008,,,,,
163066,OIE,51.783334,8.483334,Europe,Germany,Nordrhein-Westfalen,Schöning,Centroid Locality,30/05/2011,03/06/2011,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, chicken",13000,1,0,13000,0,,,,
163059,WHO,-6.284135,106.806151,Asia,Indonesia,Dki Jakarta,West Jakarta,Centroid Admin2,03/04/2011,03/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,
163034,FAO Field Officer,30.128612,31.242223,Africa,Egypt,Kalyoubia,Shobra Elkhima ,Centroid Locality,21/05/2011,02/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
163020,OIE,51.808192,8.49027,Europe,Germany,Nordrhein-Westfalen,Westerwiehe,Unknown,29/05/2011,01/06/2011,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, chicken",25350,1,0,25350,0,,,,
163019,OIE,51.849429,8.366465,Europe,Germany,Nordrhein-Westfalen,Rheda-Wiedenbrück,Unknown,27/05/2011,01/06/2011,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, chicken",6000,12,0,6000,0,,,,
163018,OIE,51.805737,8.469522,Europe,Germany,Nordrhein-Westfalen,Westerwiehe,Unknown,27/05/2011,01/06/2011,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, chicken",3600,20,0,3600,0,,,,
163017,OIE,23.6035,120.41257,Asia,Taiwan (Province of China),Taiwan Sheng,Dalin Township,Unknown,20/05/2011,30/05/2011,Confirmed,Influenza - Avian,H7N3 LPAI,"domestic, chicken",1900,20,0,0,0,,,,
163015,National authorities,30.429,30.316,Africa,Egypt,Behera,El sadyedk Youssef,Centroid Admin2,25/05/2011,26/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
163014,National authorities,30.429,30.316,Africa,Egypt,Behera,Al hoda wa El takoa,Centroid Admin2,25/05/2011,26/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
163013,National authorities,28.166,30.7,Africa,Egypt,Menia,Damsheer,Centroid Locality,25/05/2011,26/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,110,,110,,,,,
163012,National authorities,26.132,32.355,Africa,Egypt,Qena,Nagaa El Azayza,Centroid Locality,23/05/2011,24/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,7,,7,,,,,
163011,National authorities,30.224,31.357,Africa,Egypt,Kalyoubia,Banha Market,Centroid Admin2,22/05/2011,23/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,,,,,,,,
163010,National authorities,30.496,31.209,Africa,Egypt,Kalyoubia,Meet Radi,Centroid Locality,24/05/2011,25/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,117,,117,,,,,
163009,National authorities,31.151,31.96,Africa,Egypt,Dakahlia,El aroba,Centroid Admin2,22/05/2011,23/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,38,,38,,,,,
163008,National authorities,30.55,31.133,Africa,Egypt,Menoufia,Qwesna El balad,Centroid Locality,27/05/2011,28/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,25,,25,,,,,
163007,National authorities,30.55,31.067,Africa,Egypt,Menoufia,Meet Aboshekha,Centroid Locality,27/05/2011,28/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,45,,45,,,,,
163006,National authorities,30.561,31.0,Africa,Egypt,Menoufia,El hai EL kebly,Centroid Admin2,25/05/2011,26/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,40,,40,,,,,
163005,National authorities,30.616,31.151,Africa,Egypt,Menoufia,Mastay,Centroid Locality,22/05/2011,23/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,33,,33,,,,,
162982,FAO Field Officer,30.731392,29.792699,Africa,Egypt,Alexandria,Amria,Centroid Admin1,26/04/2011,31/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
162979,National authorities,23.677406,32.677288,Africa,Egypt,Aswan,Aswan,Centroid Admin1,14/05/2011,29/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,
162919,OIE,51.793689,8.373609,Europe,Germany,Nordrhein-Westfalen,Bokel,Unknown,23/05/2011,26/05/2011,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, chicken",20000,4000,0,2000,0,,,,
162912,National authorities,29.064,31.131,Africa,Egypt,Beni Suef,Bayad EL arab,Centroid Locality,18/05/2011,19/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, turkey",,1800,,1800,,,,,
162911,National authorities,30.415,31.215,Africa,Egypt,Kalyoubia,Kafr Franses,Centroid Locality,18/05/2011,19/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,20,,20,,,,,
162910,National authorities,30.434,31.225,Africa,Egypt,Kalyoubia,Kafr El shamoot,Centroid Locality,18/05/2011,19/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,40,,40,,,,,
162909,National authorities,30.27,31.26,Africa,Egypt,Kalyoubia,Kafr Ali Sharaf El din,Centroid Admin1,17/05/2011,18/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,150,,150,,,,,
162908,National authorities,30.296,31.304,Africa,Egypt,Kalyoubia,Kafr Shbeen,Centroid Locality,16/05/2011,17/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,50,,50,,,,,
162907,National authorities,30.55,31.133,Africa,Egypt,Menoufia,Qwesna Elbalad,Centroid Locality,15/05/2011,16/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,225,,225,,,,,
162906,National authorities,30.783,32.0,Africa,Egypt,Shrkia,Elsalhya el gededa,Centroid Locality,22/05/2011,23/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,34500,,34500,,,,,
162905,National authorities,30.646,31.517,Africa,Egypt,Shrkia,Kafr Mekawi,Centroid Locality,17/05/2011,18/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,15,,15,,,,,
162829,National authorities,38.044494,126.968183,Asia,Republic of Korea,Kyonggi-do,Baekseok-ri,Unknown,16/05/2011,18/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",15800,650,650,15150,0,,,,
162802,National authorities,30.491,31.231,Africa,Egypt,Kalyoubia,Kafr El arbeen (ezbetabdelmaged noser),Centroid Locality,14/05/2011,15/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,15,,15,,,,,
162801,National authorities,30.297,31.314,Africa,Egypt,Kalyoubia,Ezbet El gebsa,Centroid Admin2,11/05/2011,12/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, goose",,6,,6,,,,,
162800,National authorities,30.801,31.536,Africa,Egypt,Shrkia,Gemezet bani amr,Centroid Locality,09/05/2011,10/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,132,,132,,,,,
162799,National authorities,30.789,31.406,Africa,Egypt,Shrkia,Safor,Centroid Locality,09/05/2011,10/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,62,,62,,,,,
162798,National authorities,29.348,30.82,Africa,Egypt,Fayoum,zawyaet kerdasa,Centroid Locality,09/05/2011,10/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,10000,,10000,,,,,
162797,National authorities,30.459,30.919,Africa,Egypt,Menoufia,Monshaet soltan,Centroid Locality,09/05/2011,10/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,80,,80,,,,,
162788,OIE,-33.63358,22.10517,Africa,South Africa,Western Cape,AI_WCP2011_13,Unknown,12/04/2011,16/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",508,23,0,0,0,,,,
162787,OIE,-33.79872,22.56361,Africa,South Africa,Western Cape,AI_WCP2011_10,Unknown,12/04/2011,16/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",239,1,0,0,0,,,,
162786,OIE,-33.47401,22.25537,Africa,South Africa,Western Cape,AI_WCP2011_16,Unknown,12/04/2011,16/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",553,13,0,0,0,,,,
162785,OIE,-33.66368,22.1282,Africa,South Africa,Western Cape,AI_WCP2011_14,Unknown,12/04/2011,16/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",2736,129,0,0,0,,,,
162784,OIE,-33.65783,22.11265,Africa,South Africa,Western Cape,AI_WCP2011_17,Unknown,12/04/2011,16/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",107,4,0,0,0,,,,
162783,OIE,-33.65856,22.136,Africa,South Africa,Western Cape,AI_WCP2011_15,Unknown,12/04/2011,16/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",53,3,0,0,0,,,,
162782,OIE,-33.65794,22.14506,Africa,South Africa,Western Cape,AI_WCP2011_12,Unknown,12/04/2011,16/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",919,38,0,0,0,,,,
162781,OIE,-33.6531,22.07563,Africa,South Africa,Western Cape,AI_WCP2011_11,Unknown,13/04/2011,16/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostrich",249,59,0,0,0,,,,
162778,National authorities,10.0109719,105.9332477,Asia,Viet Nam,Vinh Long,Binh Ninh commune,Centroid Admin3,14/05/2011,18/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",650,450,0,650,0,,,,
162721,National authorities,10.00190884,106.0612631,Asia,Viet Nam,Vinh Long,Thoi Hoa commune,Centroid Admin3,09/05/2011,16/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",600,150,70,530,0,,,,
162720,OIE,52.14,5.63,Europe,Netherlands,Gelderland,Kootwijkerbroek,Unknown,11/05/2011,13/05/2011,Confirmed,Influenza - Avian,H7N7 LPAI,"domestic, chicken",8800,12,0,8788,0,,,,
162718,OIE,36.76019,139.857095,Asia,Japan,Totigi,Shioya-machi,Unknown,25/03/2011,13/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, goshawk",,1,1,0,0,,,,
162716,OIE,35.46358,133.065765,Asia,Japan,Simane,Higashiasahi-machi,Unknown,06/03/2011,13/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"wild, tufted duck",,1,1,0,0,,,,
162668,WHO,-6.284135,106.806151,Asia,Indonesia,Dki Jakarta,West Jakarta,Centroid Admin2,01/04/2011,13/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,1
162623,National authorities,21.89920544,106.2485265,Asia,Viet Nam,Lang Son,Dong Y commune,Centroid Admin3,27/04/2011,12/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",292,292,207,85,,,,,
162622,National authorities,10.20585291,106.0374614,Asia,Viet Nam,Vinh Long,Hoa Tinh commune,Centroid Admin3,18/04/2011,12/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,0,0
162621,National authorities,10.20585291,106.0374614,Asia,Viet Nam,Vinh Long,Chanh An commune,Centroid Admin3,18/04/2011,12/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,0,0
162619,National authorities,10.18595923,106.0957873,Asia,Viet Nam,Vinh Long,Chanh Hoi commune,Centroid Admin3,18/04/2011,12/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,0,0
162617,National authorities,10.065496,105.938637,Asia,Viet Nam,Vinh Long,Hoa Hiep Commune,Centroid Admin2,18/04/2011,12/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",1666,,882,,,,,,
162615,National authorities,10.20578617,106.1265925,Asia,Viet Nam,Vinh Long,An Phoc commune,Centroid Admin3,18/04/2011,12/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,0,0
162613,National authorities,30.63917,31.28667,Africa,Egypt,Dakahlia,Soharget El kobra,Centroid Locality,07/05/2011,08/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,73,,73,,,,,
162612,National authorities,31.07029,32.47598,Africa,Egypt,Port Said,Port Said Weast,Centroid Admin1,05/05/2011,06/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, quail",,52800,,52800,,,,,
162611,National authorities,29.233,30.783,Africa,Egypt,Fayoum,Etmanet Elmazraa,Centroid Locality,07/05/2011,08/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, turkey, domestic, unspecified bird",,62,,62,,,,,
162610,National authorities,29.314,30.71,Africa,Egypt,Fayoum,Tehar,Centroid Locality,04/05/2011,05/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,20,,20,,,,,
162609,National authorities,30.276,31.062,Africa,Egypt,Menoufia,Quras,Centroid Locality,03/05/2011,04/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",,15,,15,,,,,
162608,National authorities,30.576,31.157,Africa,Egypt,Menoufia,Begeram,Centroid Locality,04/05/2011,05/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,34,,34,,,,,
162607,National authorities,30.558,30.839,Africa,Egypt,Menoufia,Gezerit Elhagar,Centroid Locality,04/05/2011,05/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,45,,45,,,,,
162606,National authorities,31.40444,31.82833,Africa,Egypt,Damietta,Elsayala,Centroid Locality,02/05/2011,03/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,29,,29,,,,,
162582,National authorities,23.6998,90.6364,Asia,Bangladesh,Dhaka,Rabbi poultry farm,Unknown,08/05/2011,09/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",4770,119,119,4651,0,,,,
162581,National authorities,23.76817,90.57049,Asia,Bangladesh,Dhaka,Tisha poultry farm,Centroid Admin2,08/05/2011,09/05/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",3500,65,65,3435,0,,,,
162505,OIE,-33.56094,22.2146,Africa,South Africa,Western Cape,AI_WCP2011_07,Unknown,25/03/2011,06/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostriche",1217,15,0,0,0,,,,
162504,OIE,-33.53342,22.23206,Africa,South Africa,Western Cape,AI_WCP2011_08,Unknown,25/03/2011,06/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostriche",337,5,0,0,0,,,,
162503,OIE,-33.55794,22.22192,Africa,South Africa,Western Cape,AI_WCP2011_06,Unknown,25/03/2011,06/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostriche",307,30,0,0,0,,,,
162502,OIE,-33.474,22.25536,Africa,South Africa,Western Cape,AI_WCP2011_09,Unknown,14/04/2011,06/05/2011,Confirmed,Influenza - Avian,H5N2 HPAI,"domestic, ostriche",553,,0,0,0,,,,
162497,National authorities,29.30321,30.571836,Africa,Egypt,Fayoum,Sennores ,Centroid Admin1,09/04/2011,21/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,
162496,National authorities,23.677406,32.677288,Africa,Egypt,Aswan,Aswan,Centroid Admin1,14/05/2011,16/06/2011,Confirmed,Influenza - Avian,H5N1 HPAI,,,,,,,,,1,
162495,National authorities,28.9,30.95,Africa,Egypt,Beni Suef,Sods,Centroid Locality,22/04/2011,23/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
162494,National authorities,25.66,32.655,Africa,Egypt,Luxor,ibn sina st. El awaki,Centroid Admin2,25/04/2011,26/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,39,,39,,,,,
162493,National authorities,31.182,30.171,Africa,Egypt,Behera,Monshaet Bolin,Centroid Locality,27/04/2011,28/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,,,,,,,,
162492,National authorities,30.55,31.133,Africa,Egypt,Menoufia,Qwesna El Balad,Centroid Locality,28/04/2011,29/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,36,,36,,,,,
162491,National authorities,30.554,31.202,Africa,Egypt,Menoufia,El Ramaly,Centroid Locality,27/04/2011,28/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, unspecified bird",,50,,50,,,,,
162490,National authorities,30.617,30.983,Africa,Egypt,Menoufia,El Batanon,Centroid Locality,27/04/2011,28/04/2011,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",,70,,70,,,,,
