Id,source,latitude,longitude,region,country,admin1,localityName,localityQuality,observationDate,reportingDate,status,disease,serotypes,speciesDescription,sumAtRisk,sumCases,sumDeaths,sumDestroyed,sumSlaughtered,humansGenderDesc,humansAge,humansAffected,humansDeaths
147038,National authorities,10.50333,104.93389,Asia,Viet Nam,An Giang,Le Tri,Centroid Admin3,26/02/2004,26/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147037,National authorities,10.51278,104.87944,Asia,Viet Nam,An Giang,Lac Quoi,Centroid Admin3,18/02/2004,18/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147036,National authorities,10.35139,105.02194,Asia,Viet Nam,An Giang,Co To,Centroid Admin3,24/02/2004,24/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147035,National authorities,10.45444,105.00361,Asia,Viet Nam,An Giang,Chau Lang,Centroid Admin3,09/01/2004,09/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147034,National authorities,10.48556,104.89639,Asia,Viet Nam,An Giang,Ba Chuc,Centroid Admin3,12/01/2004,12/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147033,National authorities,10.39472,104.93861,Asia,Viet Nam,An Giang,An Tuc,Centroid Admin3,19/01/2004,19/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147032,National authorities,10.59889,104.95028,Asia,Viet Nam,An Giang,Xuan To,Centroid Admin3,13/01/2004,13/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147031,National authorities,10.55694,105.03944,Asia,Viet Nam,An Giang,Vinh Trung,Centroid Admin3,17/02/2004,17/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147030,National authorities,10.5875,105.03139,Asia,Viet Nam,An Giang,Van Gao,Centroid Admin3,22/01/2004,22/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147029,National authorities,10.62861,105.00556,Asia,Viet Nam,An Giang,TT. Nha Bang,Centroid Admin3,01/01/2004,01/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147028,National authorities,10.54,105.04194,Asia,Viet Nam,An Giang,TT. Chi Lang,Centroid Admin3,29/02/2004,29/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147027,National authorities,10.60722,105.01556,Asia,Viet Nam,An Giang,Thoi Son,Centroid Admin3,17/02/2004,17/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147026,National authorities,10.51778,105.04972,Asia,Viet Nam,An Giang,Tan Loi,Centroid Admin3,28/01/2004,28/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147025,National authorities,10.47194,105.08417,Asia,Viet Nam,An Giang,Tan Lap,Centroid Admin3,01/01/2004,01/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147024,National authorities,10.64111,105.01917,Asia,Viet Nam,An Giang,Nhon Hung,Centroid Admin3,26/02/2004,26/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147023,National authorities,10.61806,104.97139,Asia,Viet Nam,An Giang,An Phu,Centroid Admin3,23/02/2004,23/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147022,National authorities,10.54778,104.92944,Asia,Viet Nam,An Giang,An Nong,Centroid Admin3,27/01/2004,27/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147021,National authorities,10.4725,105.01444,Asia,Viet Nam,An Giang,An Hao,Centroid Admin3,14/02/2004,14/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147020,National authorities,10.53778,104.98306,Asia,Viet Nam,An Giang,An Cu,Centroid Admin3,25/02/2004,25/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147019,National authorities,10.25278,105.14611,Asia,Viet Nam,An Giang,Vong The,Centroid Admin3,22/02/2004,22/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147018,National authorities,10.27583,105.18861,Asia,Viet Nam,An Giang,Vong Dong,Centroid Admin3,17/02/2004,17/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147017,National authorities,10.33278,105.33722,Asia,Viet Nam,An Giang,Vinh Trach,Centroid Admin3,14/02/2004,14/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147016,National authorities,10.35472,105.24889,Asia,Viet Nam,An Giang,Vinh Phu,Centroid Admin3,21/01/2004,21/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147015,National authorities,10.27944,105.34861,Asia,Viet Nam,An Giang,Vinh Khanh,Centroid Admin3,17/01/2004,17/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147014,National authorities,10.29889,105.37444,Asia,Viet Nam,An Giang,Vinh Chanh,Centroid Admin3,19/02/2004,19/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147013,National authorities,10.26306,105.27417,Asia,Viet Nam,An Giang,TT. Nui Sap,Centroid Admin3,08/01/2004,08/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147012,National authorities,10.23417,105.22694,Asia,Viet Nam,An Giang,Thoai Giang,Centroid Admin3,01/02/2004,01/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147011,National authorities,10.33056,105.15139,Asia,Viet Nam,An Giang,Tay Phu,Centroid Admin3,17/01/2004,17/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147010,National authorities,10.30611,105.40944,Asia,Viet Nam,An Giang,Phu Hoa,Centroid Admin3,24/01/2004,24/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147009,National authorities,10.3125,105.21444,Asia,Viet Nam,An Giang,My Phu Dong,Centroid Admin3,17/02/2004,17/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147008,National authorities,10.29722,105.30028,Asia,Viet Nam,An Giang,Dinh Thanh,Centroid Admin3,22/01/2004,22/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147007,National authorities,10.31528,105.26333,Asia,Viet Nam,An Giang,Dinh My,Centroid Admin3,16/02/2004,16/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147006,National authorities,10.89417,105.175,Asia,Viet Nam,An Giang,Vinh Xuong,Centroid Admin3,16/01/2004,16/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147005,National authorities,10.84472,105.18611,Asia,Viet Nam,An Giang,Vinh Hoa,Centroid Admin3,21/02/2004,21/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147004,National authorities,10.78139,105.23833,Asia,Viet Nam,An Giang,TT. Tan Chau,Centroid Admin3,16/01/2004,16/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147003,National authorities,10.80861,105.19111,Asia,Viet Nam,An Giang,Tan An,Centroid Admin3,29/02/2004,29/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147002,National authorities,10.75833,105.2,Asia,Viet Nam,An Giang,Phu Vinh,Centroid Admin3,07/02/2004,07/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147001,National authorities,10.86972,105.14583,Asia,Viet Nam,An Giang,Phu Loc,Centroid Admin3,07/01/2004,07/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
147000,National authorities,10.77389,105.22194,Asia,Viet Nam,An Giang,Long Phu,Centroid Admin3,19/01/2004,19/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146999,National authorities,10.78167,105.1925,Asia,Viet Nam,An Giang,Long An,Centroid Admin3,14/02/2004,14/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146998,National authorities,10.74111,105.17444,Asia,Viet Nam,An Giang,Le Chanh,Centroid Admin3,10/01/2004,10/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146997,National authorities,10.74861,105.14694,Asia,Viet Nam,An Giang,Chau Phong,Centroid Admin3,28/01/2004,28/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146996,National authorities,10.69528,105.32139,Asia,Viet Nam,An Giang,TT. Cho Vam,Centroid Admin3,26/02/2004,26/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146995,National authorities,10.56278,105.33917,Asia,Viet Nam,An Giang,Tan Hoa,Centroid Admin3,19/02/2004,19/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146994,National authorities,10.69167,105.285,Asia,Viet Nam,An Giang,Phu Thanh,Centroid Admin3,01/02/2004,01/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146993,National authorities,10.67472,105.25556,Asia,Viet Nam,An Giang,Phu Thanh,Centroid Admin3,04/01/2004,04/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146992,National authorities,10.59556,105.34944,Asia,Viet Nam,An Giang,Phu My,Centroid Admin3,21/02/2004,21/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146991,National authorities,10.72639,105.23333,Asia,Viet Nam,An Giang,Phu Long,Centroid Admin3,15/01/2004,15/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146990,National authorities,10.72833,105.27361,Asia,Viet Nam,An Giang,Phu Lam,Centroid Admin3,09/02/2004,09/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146989,National authorities,10.58389,105.31472,Asia,Viet Nam,An Giang,Phu Hung,Centroid Admin3,29/02/2004,29/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146988,National authorities,10.71222,105.1725,Asia,Viet Nam,An Giang,Phu Hiep,Centroid Admin3,06/02/2004,06/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146987,National authorities,10.6125,105.23722,Asia,Viet Nam,An Giang,Phu Binh,Centroid Admin3,05/02/2004,05/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146986,National authorities,10.66611,105.31611,Asia,Viet Nam,An Giang,Phu An,Centroid Admin3,22/01/2004,22/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146985,National authorities,10.77167,105.25194,Asia,Viet Nam,An Giang,Long Son,Centroid Admin3,30/01/2004,30/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146984,National authorities,10.60944,105.26889,Asia,Viet Nam,An Giang,Hiep Xuong,Centroid Admin3,14/01/2004,14/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146983,National authorities,10.575,105.26056,Asia,Viet Nam,An Giang,Binh Thanh Dong,Centroid Admin3,22/02/2004,22/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146982,National authorities,10.54667,105.40611,Asia,Viet Nam,An Giang,TT. Cho Moi,Centroid Admin3,01/02/2004,01/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146981,National authorities,10.50167,105.51278,Asia,Viet Nam,An Giang,Tan My,Centroid Admin3,30/01/2004,30/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146980,National authorities,10.47278,105.39389,Asia,Viet Nam,An Giang,Nhon My,Centroid Admin3,16/02/2004,16/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146979,National authorities,10.48306,105.50139,Asia,Viet Nam,An Giang,My Luong,Centroid Admin3,13/02/2004,13/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146978,National authorities,10.51611,105.36361,Asia,Viet Nam,An Giang,My Hoi Dong,Centroid Admin3,21/01/2004,21/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146977,National authorities,10.50361,105.54167,Asia,Viet Nam,An Giang,My Hiep,Centroid Admin3,27/02/2004,27/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146976,National authorities,10.4675,105.4725,Asia,Viet Nam,An Giang,Long Kien,Centroid Admin3,01/01/2004,01/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146975,National authorities,10.46806,105.44389,Asia,Viet Nam,An Giang,Long Giang,Centroid Admin3,01/01/2004,01/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146974,National authorities,10.51222,105.44056,Asia,Viet Nam,An Giang,Long Dien B,Centroid Admin3,22/02/2004,22/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146973,National authorities,10.52333,105.45278,Asia,Viet Nam,An Giang,Long Dien A,Centroid Admin3,07/02/2004,07/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146972,National authorities,10.50944,105.40861,Asia,Viet Nam,An Giang,Kien Thanh,Centroid Admin3,23/02/2004,23/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146971,National authorities,10.54667,105.38028,Asia,Viet Nam,An Giang,Kien An,Centroid Admin3,23/02/2004,23/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146970,National authorities,10.41972,105.52583,Asia,Viet Nam,An Giang,Hoi An,Centroid Admin3,24/01/2004,24/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146969,National authorities,10.38889,105.47528,Asia,Viet Nam,An Giang,Hoa Binh,Centroid Admin3,23/02/2004,23/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146968,National authorities,10.36361,105.4975,Asia,Viet Nam,An Giang,Hoa An,Centroid Admin3,12/02/2004,12/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146967,National authorities,10.45278,105.55361,Asia,Viet Nam,An Giang,Binh Phuoc Xuan,Centroid Admin3,11/02/2004,11/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146966,National authorities,10.42778,105.48722,Asia,Viet Nam,An Giang,An Thanh Trung,Centroid Admin3,15/01/2004,15/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146965,National authorities,10.36278,105.33167,Asia,Viet Nam,An Giang,Vinh Thanh,Centroid Admin3,08/02/2004,08/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146964,National authorities,10.44444,105.24028,Asia,Viet Nam,An Giang,Vinh Hanh,Centroid Admin3,06/01/2004,06/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146963,National authorities,10.43833,105.20222,Asia,Viet Nam,An Giang,Vinh Binh,Centroid Admin3,25/02/2004,25/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146962,National authorities,10.42444,105.14694,Asia,Viet Nam,An Giang,Vinh An,Centroid Admin3,10/02/2004,10/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146961,National authorities,10.4025,105.34111,Asia,Viet Nam,An Giang,Hoa Binh Thanh,Centroid Admin3,01/01/2004,01/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146960,National authorities,10.45472,105.28222,Asia,Viet Nam,An Giang,Can Dang,Centroid Admin3,16/02/2004,16/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146959,National authorities,10.46833,105.36,Asia,Viet Nam,An Giang,Binh Thanh,Centroid Admin3,23/01/2004,23/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146958,National authorities,10.44861,105.33639,Asia,Viet Nam,An Giang,Binh Hoa,Centroid Admin3,16/02/2004,16/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146957,National authorities,10.47917,105.31944,Asia,Viet Nam,An Giang,An Hoa,Centroid Admin3,02/01/2004,02/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146956,National authorities,10.58167,105.2025,Asia,Viet Nam,An Giang,Vinh Thanh Trung,Centroid Admin3,06/02/2004,06/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146955,National authorities,10.57222,105.23472,Asia,Viet Nam,An Giang,TT. Cai Dau,Centroid Admin3,12/02/2004,12/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146954,National authorities,10.49194,105.12389,Asia,Viet Nam,An Giang,Thanh My Tay,Centroid Admin3,13/01/2004,13/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146953,National authorities,10.61639,105.17861,Asia,Viet Nam,An Giang,My Phu,Centroid Admin3,15/01/2004,15/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146952,National authorities,10.64861,105.14917,Asia,Viet Nam,An Giang,My Duc,Centroid Admin3,19/02/2004,19/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146951,National authorities,10.58889,105.11667,Asia,Viet Nam,An Giang,Long Vi,Centroid Admin3,09/02/2004,09/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146950,National authorities,10.66806,105.18667,Asia,Viet Nam,An Giang,Khanh Hoa,Centroid Admin3,20/01/2004,20/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146949,National authorities,10.53667,105.155,Asia,Viet Nam,An Giang,Dao Huu Canh,Centroid Admin3,06/02/2004,06/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146948,National authorities,10.51778,105.32361,Asia,Viet Nam,An Giang,Binh Thuy,Centroid Admin3,16/01/2004,16/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146947,National authorities,10.48611,105.16861,Asia,Viet Nam,An Giang,Binh Phu,Centroid Admin3,28/02/2004,28/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146946,National authorities,10.52639,105.28278,Asia,Viet Nam,An Giang,Binh My,Centroid Admin3,08/02/2004,08/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146945,National authorities,10.54361,105.22917,Asia,Viet Nam,An Giang,Binh Long,Centroid Admin3,28/02/2004,28/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146944,National authorities,10.49444,105.23167,Asia,Viet Nam,An Giang,Binh Chanh,Centroid Admin3,10/01/2004,10/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146943,National authorities,10.77722,105.11944,Asia,Viet Nam,An Giang,Vinh Truong,Centroid Admin3,28/02/2004,28/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146942,National authorities,10.83333,105.11444,Asia,Viet Nam,An Giang,Vinh Loc,Centroid Admin3,29/02/2004,29/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146941,National authorities,10.77889,105.07972,Asia,Viet Nam,An Giang,Vinh Hoi Dong,Centroid Admin3,02/02/2004,02/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146940,National authorities,10.79528,105.13472,Asia,Viet Nam,An Giang,Vinh Hau,Centroid Admin3,14/01/2004,14/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146939,National authorities,10.7925,105.09167,Asia,Viet Nam,An Giang,TT. An Phu,Centroid Admin3,11/01/2004,11/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146938,National authorities,10.90083,105.07944,Asia,Viet Nam,An Giang,Quoc Thai,Centroid Admin3,01/01/2004,01/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146937,National authorities,10.84389,105.07639,Asia,Viet Nam,An Giang,Phuoc Hung,Centroid Admin3,23/02/2004,23/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146936,National authorities,10.88806,105.11333,Asia,Viet Nam,An Giang,Phu Huu,Centroid Admin3,09/01/2004,09/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146935,National authorities,10.83944,105.06028,Asia,Viet Nam,An Giang,Phu Hoi,Centroid Admin3,20/02/2004,20/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146934,National authorities,10.89472,105.04806,Asia,Viet Nam,An Giang,Nhon Hoi,Centroid Admin3,25/01/2004,25/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146933,National authorities,10.9284,105.07517,Asia,Viet Nam,An Giang,Khanh Binh,Centroid Admin3,01/02/2004,01/02/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146932,National authorities,10.9425,105.10333,Asia,Viet Nam,An Giang,Khanh An,Centroid Admin3,29/01/2004,29/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146931,National authorities,10.74361,105.11694,Asia,Viet Nam,An Giang,Da Phuoc,Centroid Admin3,24/01/2004,24/01/2004,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",,,,,,,,,
146930,National authorities,22.891315,106.579576,Asia,Viet Nam,Cao Bang,Ngoc Khe,Centroid Admin3,27/10/2007,27/10/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck",2100,900,837,1200,,,,,
146929,National authorities,22.85709,105.940229,Asia,Viet Nam,Cao Bang,Luong Thong,Centroid Admin3,11/06/2007,11/06/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck",152,84,84,68,0,,,,
146928,National authorities,22.82166,106.644418,Asia,Viet Nam,Cao Bang,Chi Vien,Centroid Admin3,11/11/2007,11/11/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",99,72,72,27,0,,,,
146927,National authorities,22.815874,106.594777,Asia,Viet Nam,Cao Bang,Phong Chau,Centroid Admin3,27/10/2007,27/10/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck",300,175,120,180,0,,,,
146926,National authorities,22.789299,106.518266,Asia,Viet Nam,Cao Bang,Duc Hong,Centroid Admin3,10/10/2007,10/10/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck",1200,560,492,600,0,,,,
146925,National authorities,22.63069,104.088759,Asia,Viet Nam,Lao Cai,Lung Vai,Centroid Admin3,28/02/2008,28/02/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck, domestic, chicken, domestic, muscovy ducks",758,744,744,14,0,,,,
146924,National authorities,22.597827,106.082662,Asia,Viet Nam,Cao Bang,Hoa Tham,Centroid Admin3,18/11/2007,18/11/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, duck",30,13,13,17,0,,,,
146923,National authorities,22.569269,104.101545,Asia,Viet Nam,Lao Cai,Ban Sen,Centroid Admin3,29/02/2008,29/02/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck, domestic, muscovy ducks",,,,,,,,,
146922,National authorities,22.54006,106.324743,Asia,Viet Nam,Cao Bang,Kim Dong,Centroid Admin3,11/08/2007,11/08/2007,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck",,,,,,,,,
146921,National authorities,22.46015,103.935475,Asia,Viet Nam,Lao Cai,Coc San,Centroid Admin3,03/03/2008,03/03/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck",434,317,317,117,0,,,,
146920,National authorities,22.346273,104.066252,Asia,Viet Nam,Lao Cai,Gia Phu,Centroid Admin3,03/03/2008,03/03/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",252,189,189,63,0,,,,
146919,National authorities,22.025903,105.092511,Asia,Viet Nam,Tuyen Quang,Thai Son,Centroid Admin3,16/02/2008,16/02/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, unspecified bird",142,90,90,52,0,,,,
146918,National authorities,21.659053,105.445946,Asia,Viet Nam,Tuyen Quang,Khang Nhat,Centroid Admin3,01/01/2008,01/01/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, muscovy ducks",806,6,6,800,0,,,,
146917,National authorities,21.605374,105.293652,Asia,Viet Nam,Tuyen Quang,Van Phu,Centroid Admin3,25/02/2008,25/02/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken, domestic, duck",,,,,,,,,
146916,National authorities,21.58768,105.338088,Asia,Viet Nam,Tuyen Quang,Dong Loi,Centroid Admin3,25/02/2008,25/02/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",50,7,7,43,0,,,,
146915,National authorities,21.579479,105.789867,Asia,Viet Nam,Thai Nguyen,Thinh Dan,Centroid Admin3,28/01/2008,28/01/2008,Confirmed,Influenza - Avian,H5N1 HPAI,"domestic, chicken",4165,1200,890,3275,0,,,,
